;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;10;0,051430706;0,052206273;0,052853379;0,053396322;0,053876239;0,054337647;0,054812918;0,055313721;0,055835211;0,056366165;0,056895017;0,057410505;0,057901831;0,058361162;0,058785789;0,059177014;0,059537774;0,059871769;0,060184109;0,060481913;0,060773421;0,061065984;0,061364609;0,061671796;0,061988111;0,062312842;0,062644416;0,062980498;0,063317759;0,063651535;0,063975817;0,064284;0,064570271;0,06483108;0,065066313;0,065279633;0,065477107;0,065664605;0,065846383;0,066026101;0,066208609;0,066400237;0,066606748;0,066830274;0,067067829;0,067312763;0,067558148;0,067800115;0,068039417;0,068280386;0,068527803;0,068783434;0,069044063;0,069302102;0,069548576;0,069776821;0,069984599;0,070173712;0,070348117;0,070511978;0,070668323;0,070818261;0,070960663;0,071092509;0,071210299;0,071312394;0,071400949;0,071481553;0,071560231;0,071639941;0,071719378;0,071794951;0,071864309;0,071928735;0,071992866;0,072062308;0,07214089;0,07222913;0,072324415;0,072422336;0,072518352;0,072609201;0,072693659;0,07277248;0,072847867;0,07292291;0,073000877;0,073084136;0,073173295;0,073267297;0,073364069;0,073460922;0,07355477;0,07364272;0,073722945;0,07379527;0,07386129;0,073924088;0,073987516;0,074055063;0,074128763;0,074208628;0,074292879;0,074378675;0,074462654;0,074540658;0,074606759;0,074652818;0,0746725;0,074674259;0,074688514;0,074740933;0,074828535;0,074935581;0,075050854;0,075169365;0,07528936;0,075410295;0,075531996;0,075654392;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;11;0,054104224;0,054484792;0,054836993;0,055156316;0,055449278;0,055727654;0,056003763;0,056287287;0,056584617;0,056899802;0,057234896;0,057588408;0,057953584;0,058320183;0,058678588;0,059021547;0,059343763;0,059642311;0,059918232;0,060176808;0,060425241;0,060669745;0,060914108;0,061159616;0,061405662;0,061650682;0,061893108;0,062132222;0,062368721;0,062604075;0,062838507;0,063069447;0,063292166;0,063501853;0,063695901;0,063875551;0,064045879;0,064214026;0,064387191;0,064571356;0,064770244;0,064984027;0,065208541;0,065436205;0,065658775;0,065870517;0,066070007;0,066259496;0,066442461;0,066621236;0,06679636;0,066967717;0,067136197;0,067304198;0,067474417;0,067648238;0,06782528;0,068004208;0,068183862;0,068363934;0,068544721;0,068725988;0,068905706;0,06907963;0,069242191;0,069388319;0,069515076;0,069622159;0,069711463;0,069786574;0,069852474;0,069915067;0,069980378;0,070053889;0,070140162;0,070242272;0,070360767;0,070492779;0,070632243;0,070771668;0,070904906;0,071029363;0,071146158;0,0712584;0,07136898;0,071478979;0,071587232;0,071691073;0,0717876;0,07187477;0,071952203;0,072021548;0,072085948;0,072148617;0,072211426;0,072274392;0,072336249;0,072395691;0,072452519;0,072508005;0,072564271;0,072623;0,072684188;0,072745486;0,072801992;0,072846154;0,072868897;0,072866316;0,072853386;0,072863238;0,072915676;0,073002675;0,073107932;0,073220887;0,073336939;0,073454464;0,073572952;0,073692241;0,073812259;0,073932959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1986;12;0,05867689;0,058492981;0,058354523;0,058302059;0,058354083;0,058501361;0,058719241;0,058983505;0,059277977;0,059593939;0,059926142;0,060268974;0,06061462;0,0609539;0,061278678;0,061583904;0,061868565;0,062135238;0,06238786;0,062628766;0,062857444;0,063072346;0,063274014;0,063466114;0,063653812;0,063841997;0,064034648;0,064234452;0,064441786;0,064653619;0,064863718;0,065064406;0,065248856;0,06541331;0,065558566;0,065689642;0,065813861;0,065939134;0,066073229;0,066223086;0,066393167;0,06658313;0,066786575;0,066992274;0,067187313;0,067360448;0,067504555;0,067618023;0,06770521;0,067775767;0,067842337;0,06791685;0,068007111;0,068115637;0,068240984;0,068379914;0,068528867;0,068684426;0,068843263;0,069002081;0,069157803;0,069307952;0,069450938;0,069585998;0,069712809;0,069831049;0,06994024;0,070040011;0,070130667;0,070213769;0,070292258;0,070369856;0,070450097;0,070535606;0,070627919;0,070727721;0,070835262;0,070950726;0,07107441;0,071206672;0,071347583;0,071496017;0,071648072;0,071795815;0,071928737;0,072038603;0,072123261;0,072185631;0,072230746;0,072264738;0,07229507;0,072329669;0,072374869;0,072433974;0,072507239;0,072592657;0,072686859;0,072785922;0,072886033;0,072983994;0,073077416;0,073164429;0,073242787;0,073308558;0,073354947;0,073373244;0,073360871;0,073336665;0,073337487;0,073382921;0,073463214;0,073561369;0,0736668;0,073774988;0,073884364;0,073994449;0,074105099;0,074216256;0,074327887;0,074439961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;1;0,05629323;0,056618005;0,056883992;0,05711514;0,057335556;0,057561032;0,057797269;0,058043999;0,05830044;0,058568215;0,058850685;0,059149385;0,059460231;0,059773583;0,06007792;0,060363068;0,060622071;0,060853398;0,061062844;0,061262699;0,061467515;0,061688332;0,061928654;0,062184767;0,062449067;0,062713024;0,062969063;0,063212197;0,063440401;0,063652676;0,063846889;0,064019887;0,064169908;0,064299503;0,064416362;0,064531102;0,064653914;0,06479217;0,064949411;0,065125253;0,065316006;0,065515829;0,065718156;0,065917089;0,066108499;0,066290535;0,066463243;0,066627424;0,066783443;0,066930716;0,067068077;0,067194683;0,067310908;0,067418779;0,067521863;0,067624707;0,067731933;0,067847229;0,067972505;0,068107421;0,068249202;0,068392703;0,068530999;0,068656807;0,068764418;0,068851359;0,068919236;0,068973616;0,069022629;0,069074375;0,069134406;0,069204894;0,069285616;0,069375461;0,069473322;0,069578195;0,069688968;0,069804399;0,06992347;0,070045855;0,070171944;0,070302099;0,070435476;0,070569302;0,070699394;0,070821414;0,070931545;0,071026795;0,071106075;0,071171649;0,071229017;0,071284547;0,071342663;0,071404548;0,071468771;0,071533067;0,071596118;0,071658422;0,071721946;0,071788924;0,071860697;0,071937323;0,072017996;0,072101697;0,072187695;0,072275909;0,072367004;0,072461556;0,072559044;0,072658364;0,072758739;0,072859831;0,072961519;0,073063754;0,073166504;0,073269745;0,07337345;0,073477593;0,073582149;0,073687092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;2;0,054565552;0,055130596;0,055663947;0,056174705;0,056673841;0,057166381;0,057649901;0,058118408;0,058567137;0,058994622;0,059401835;0,059789873;0,060157623;0,060501109;0,060815469;0,061098075;0,061350084;0,061575598;0,061779918;0,061968203;0,062144812;0,062313266;0,062476702;0,06263849;0,062802586;0,062973412;0,063154968;0,06334913;0,063554062;0,063764223;0,063972245;0,064171776;0,064359926;0,064537874;0,064709129;0,064876841;0,065041996;0,065203264;0,065358141;0,065504663;0,065642734;0,06577448;0,065903796;0,066035583;0,06617474;0,06632462;0,066485158;0,066651781;0,066816369;0,066970461;0,067109185;0,067233384;0,067348565;0,067461659;0,067577739;0,067698356;0,067821932;0,067945375;0,068065703;0,068180836;0,068289434;0,068390292;0,068482108;0,068564031;0,068636469;0,068701399;0,068761929;0,068821297;0,068881826;0,068944492;0,069009429;0,069076913;0,069147996;0,06922429;0,069307158;0,069396902;0,069492477;0,069591893;0,069693076;0,069794536;0,069895426;0,069995229;0,070093501;0,070189844;0,070283913;0,070375409;0,070464159;0,070550283;0,070634237;0,070716591;0,07079764;0,070877047;0,070953768;0,071026458;0,0710943;0,071157756;0,071218738;0,071280016;0,07134419;0,071412871;0,071486611;0,071565502;0,071649933;0,071740908;0,07183915;0,071942501;0,07204505;0,072142202;0,072234265;0,07232365;0,072412132;0,072500525;0,072589119;0,072677989;0,072767148;0,072856585;0,072946286;0,073036235;0,073126416;0,073216814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;3;0,053299814;0,054732519;0,055991922;0,057079597;0,058006928;0,058793954;0,059466183;0,060049882;0,060568424;0,061040944;0,061482318;0,061902626;0,062305823;0,062689773;0,063049177;0,063379181;0,063677166;0,063943216;0,064180002;0,064391675;0,064582432;0,06475652;0,064919209;0,065076726;0,065234891;0,065397503;0,065565485;0,065737548;0,065912156;0,066089353;0,06627108;0,066459839;0,066656749;0,066860456;0,067067397;0,067272832;0,067472051;0,067661597;0,067840213;0,06800904;0,068170843;0,068328601;0,068484057;0,068636847;0,068784544;0,068923614;0,069050972;0,069165652;0,069269693;0,069367362;0,069463306;0,069561349;0,069664629;0,069776175;0,069898925;0,070034961;0,070184345;0,070344171;0,070508433;0,070669131;0,070818619;0,070952235;0,07106979;0,071175255;0,071275161;0,071376344;0,071483535;0,071597895;0,071717579;0,071839878;0,071963142;0,072087127;0,072211873;0,072336293;0,072457604;0,072572152;0,072677399;0,072773996;0,072866578;0,072962541;0,073068843;0,073187677;0,073313502;0,073434588;0,073538566;0,073617638;0,073671081;0,073705784;0,073734322;0,073769557;0,073818416;0,07387931;0,073944442;0,074004835;0,074055051;0,074095403;0,074131034;0,074168831;0,074214331;0,074270607;0,074339377;0,074422943;0,074524946;0,074647164;0,074781453;0,074908903;0,075016899;0,075108161;0,075190689;0,075269897;0,075348179;0,075426371;0,075504714;0,075583262;0,075662022;0,075740983;0,075820137;0,075899471;0,075978974;0,076058636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;4;0,050855404;0,053248235;0,055518948;0,05763515;0,059567836;0,061299156;0,062829911;0,064178265;0,065369523;0,066425602;0,06736084;0,06818368;0,068900695;0,069519899;0,070051438;0,070506469;0,070896968;0,071236774;0,071541161;0,071824007;0,072095767;0,072364514;0,072637581;0,072920962;0,073217008;0,073522663;0,073829687;0,074126671;0,074402063;0,074647686;0,074861842;0,075050084;0,075222819;0,075391193;0,075563571;0,075743775;0,075931148;0,076122058;0,076312163;0,07649827;0,076678643;0,07685185;0,077015318;0,077164811;0,077295225;0,077402422;0,077485512;0,077548347;0,077599027;0,077647857;0,077705261;0,077780059;0,077877716;0,077998848;0,078138857;0,078289215;0,078439962;0,078582402;0,078710964;0,078823752;0,078921878;0,079008078;0,079085319;0,07915599;0,079221859;0,079284544;0,079346038;0,079408884;0,079475873;0,079549368;0,079630472;0,07971834;0,079810012;0,07990098;0,079986494;0,080063226;0,080130456;0,080190085;0,0802456;0,080300561;0,080356979;0,080414282;0,080469939;0,080521557;0,080569005;0,080615625;0,080668211;0,080735192;0,080823302;0,080934378;0,081063661;0,081200272;0,081330303;0,081441704;0,081528477;0,081591862;0,081637887;0,08167302;0,081700639;0,081719612;0,08172439;0,081706773;0,081663189;0,081608802;0,081576631;0,081585875;0,081628177;0,081687432;0,081753381;0,081821607;0,081890585;0,081959861;0,08202931;0,0820989;0,082168619;0,082238456;0,082308406;0,08237846;0,082448612;0,082518854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;5;0,055024402;0,056992941;0,058911931;0,060740511;0,062443066;0,063998393;0,065405974;0,066681211;0,067843256;0,068905739;0,069875083;0,070754169;0,071547225;0,07226166;0,072905391;0,073483185;0,073995515;0,074440449;0,074817985;0,075134786;0,075405242;0,075647134;0,075875508;0,076099178;0,076321167;0,076541293;0,076758609;0,07697318;0,077187458;0,077406346;0,077634831;0,077874648;0,078122892;0,078372932;0,078616008;0,078843016;0,079046903;0,07922494;0,079379138;0,079514341;0,079635469;0,079745743;0,079846627;0,079938936;0,080024054;0,080104503;0,080183485;0,080263553;0,08034555;0,080429023;0,080513812;0,080601425;0,080695191;0,080799061;0,080915699;0,081044886;0,081182814;0,081322104;0,08145259;0,081563656;0,081647709;0,081702181;0,081728927;0,081733298;0,081724261;0,081713746;0,08171378;0,081732947;0,081774511;0,081836726;0,081914447;0,082001061;0,082090166;0,08217682;0,082258349;0,082334521;0,082406989;0,082478268;0,082550528;0,082624355;0,082698032;0,082768234;0,082832098;0,082889339;0,082943281;0,083000392;0,083068289;0,083153052;0,083257281;0,083379399;0,083513904;0,083652539;0,083786364;0,083908143;0,084014169;0,084104747;0,084183127;0,084253602;0,084319792;0,084383489;0,084443889;0,08449763;0,084540697;0,084571543;0,084592316;0,0846074;0,084621595;0,084639105;0,084662839;0,084693943;0,084731921;0,084775328;0,084822529;0,084872167;0,084923297;0,084975338;0,085027961;0,08508099;0,085134333;0,085187942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;6;0,054828696;0,056818008;0,058611217;0,060212367;0,061637072;0,062910244;0,064058899;0,06510396;0,066056936;0,066922795;0,067706197;0,068416275;0,069064968;0,069660974;0,070207209;0,070702845;0,071146538;0,071540335;0,071892853;0,072218068;0,072529992;0,072838019;0,073145959;0,073453798;0,073759706;0,07406109;0,074355327;0,074641126;0,074920097;0,075196462;0,075474266;0,075754731;0,076035794;0,076313091;0,076581463;0,076836558;0,077075803;0,077298164;0,077503422;0,077691942;0,077864874;0,078024035;0,078171189;0,078307302;0,078432392;0,078545997;0,07864781;0,07873815;0,078818379;0,078891571;0,078963176;0,079040975;0,079133722;0,079248607;0,07938856;0,079550657;0,079726011;0,079900925;0,080059775;0,080189731;0,080284835;0,080346649;0,080382619;0,08040454;0,080426727;0,080462855;0,080522525;0,080609239;0,080720241;0,080847925;0,08098223;0,081113349;0,081234214;0,081342261;0,081439644;0,08153179;0,081625115;0,081724611;0,081831566;0,081942474;0,082050746;0,082150692;0,082240827;0,082324468;0,082407809;0,082496906;0,082595424;0,082704105;0,082821322;0,082943693;0,083066562;0,083184681;0,083293238;0,083388998;0,08347101;0,083540354;0,083599063;0,083648989;0,083691391;0,083727484;0,08375944;0,083790515;0,083823592;0,083859796;0,083898872;0,083940404;0,083984418;0,084031175;0,084080753;0,084132862;0,084186962;0,084242473;0,08429892;0,08435597;0,084413419;0,084471149;0,084529097;0,084587227;0,08464552;0,084703962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;7;0,058935863;0,060219602;0,061404436;0,062481074;0,063459848;0,064358715;0,065192369;0,065968815;0,066693295;0,06737431;0,068026101;0,068663777;0,069294465;0,069914387;0,070514003;0,071084006;0,07161805;0,072113042;0,072568317;0,072984734;0,073365167;0,073716464;0,074049636;0,07437605;0,074703092;0,075033311;0,07536625;0,075700717;0,076036312;0,076373183;0,076710122;0,077043098;0,077365591;0,077670313;0,077951524;0,078206796;0,078437038;0,078644997;0,078833769;0,079006172;0,079164542;0,07931043;0,079444512;0,079567232;0,079680123;0,079787006;0,079894041;0,080008231;0,080135378;0,080278756;0,080438869;0,080613824;0,08079973;0,080990845;0,081179596;0,081357071;0,081514791;0,081647482;0,081754822;0,081840683;0,081911213;0,081973823;0,08203697;0,082109362;0,082198286;0,082308065;0,082439258;0,082588467;0,082748845;0,082911613;0,083068325;0,083213067;0,083343739;0,083461889;0,083571467;0,083677552;0,083785364;0,083898821;0,084018172;0,084138187;0,084249871;0,084346394;0,084428305;0,084502979;0,08457968;0,084664686;0,084759159;0,084859958;0,084961968;0,085060397;0,085152344;0,085237524;0,085318111;0,085397749;0,085480286;0,085569002;0,085666331;0,085773224;0,085887402;0,086001693;0,086106021;0,08619356;0,086264621;0,086324328;0,086378386;0,086430943;0,086484352;0,086539576;0,086596698;0,086655365;0,086715117;0,086775559;0,086836414;0,08689751;0,086958752;0,08702009;0,087081499;0,08714297;0,087204497;0,08726608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;8;0,060776011;0,062350978;0,063702338;0,064883606;0,065947349;0,066933693;0,067865173;0,068749727;0,069588212;0,070381393;0,071132901;0,071847349;0,072526928;0,073171125;0,073779064;0,074350791;0,074886958;0,075388784;0,075858482;0,076299194;0,076714533;0,077108426;0,077484976;0,07784783;0,078199623;0,078542196;0,078877417;0,079207731;0,079535469;0,079861435;0,080184278;0,080500877;0,080806975;0,081097888;0,081369633;0,081619987;0,081848304;0,082054006;0,082235508;0,082390798;0,082518876;0,082620828;0,082700454;0,082764619;0,082822675;0,082884472;0,082958033;0,083048376;0,083157573;0,083285105;0,083428042;0,083581305;0,083738561;0,083893748;0,084042257;0,084180884;0,084306947;0,084418004;0,084512964;0,084593842;0,084666465;0,084739311;0,084821226;0,08491928;0,085037375;0,085175525;0,08532982;0,085493399;0,085658412;0,085818186;0,08596883;0,086109895;0,086244028;0,086376081;0,086512191;0,086658393;0,086817718;0,086986297;0,087151845;0,087298984;0,087419981;0,087520758;0,087615968;0,087719399;0,08783782;0,087970408;0,088111592;0,088254219;0,088391483;0,088517916;0,088630216;0,088727931;0,088813249;0,088889677;0,088960394;0,089027119;0,089089701;0,089146571;0,089196365;0,089239761;0,089279541;0,089318982;0,089360619;0,08940606;0,089456263;0,089511736;0,089572597;0,089638533;0,089708722;0,089781794;0,0898559;0,089928977;0,089999168;0,090065229;0,09012673;0,090183962;0,090237659;0,090288695;0,090337879;0,090385856;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;9;0,064698298;0,066351386;0,06792584;0,069424743;0,070845769;0,072183196;0,073431259;0,074586893;0,075650692;0,076626178;0,077518073;0,078330695;0,079067634;0,079732696;0,080331068;0,080870231;0,081360467;0,081814443;0,082246005;0,082668662;0,083093189;0,083524461;0,083960345;0,084394048;0,084817542;0,085224211;0,085610715;0,085977271;0,086325486;0,086655782;0,086966824;0,087256421;0,087522924;0,087766776;0,087990822;0,088198411;0,088391317;0,088570074;0,088735792;0,088890709;0,089037151;0,089176611;0,089309777;0,089437046;0,089558857;0,08967549;0,089786708;0,089891946;0,089991175;0,090085975;0,090180169;0,090279392;0,09038919;0,090512142;0,090645496;0,090780705;0,090904928;0,091004391;0,09107018;0,091104597;0,091122906;0,091148138;0,091202924;0,091303122;0,09145423;0,091650207;0,0918755;0,092110168;0,092335452;0,092537778;0,092711063;0,092856638;0,092980521;0,093090058;0,093191839;0,093290601;0,093388306;0,093483922;0,0935751;0,093661571;0,09374736;0,093839195;0,0939424;0,09405779;0,094181427;0,094306521;0,094425771;0,094533205;0,094625485;0,094702738;0,094768458;0,094828064;0,094886787;0,09494824;0,095014073;0,095083966;0,095155516;0,095224934;0,095289218;0,095347929;0,095402659;0,095455418;0,095507706;0,095560407;0,095613976;0,095668602;0,095724269;0,095780754;0,095837606;0,095894158;0,095949639;0,096003348;0,096054837;0,096104002;0,096151043;0,096196343;0,096240336;0,096283412;0,096325881;0,096367966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;10;0,049974143;0,052854509;0,055584786;0,058107759;0,060372851;0,062349537;0,064040584;0,065481176;0,066722173;0,067812321;0,068791108;0,069688959;0,070526294;0,071311696;0,07204486;0,072721933;0,073338182;0,073889647;0,074376665;0,074807646;0,075198662;0,075568121;0,075931306;0,076298113;0,076673078;0,077056036;0,077443112;0,077828306;0,078205069;0,078566895;0,078907176;0,079219813;0,079501392;0,079753711;0,079984051;0,080202571;0,080418982;0,080640461;0,08087111;0,081112377;0,081363753;0,081623265;0,081887615;0,082152169;0,082411247;0,082658938;0,082890141;0,083101494;0,08329193;0,083462609;0,083616183;0,083755667;0,083883391;0,084000367;0,084106265;0,084200229;0,084282604;0,084356742;0,084429355;0,084509013;0,084604003;0,084720732;0,08486266;0,085029232;0,08521498;0,08541002;0,085602487;0,085781831;0,085941522;0,0860803;0,086201805;0,08631348;0,086425941;0,086552233;0,086704709;0,086888717;0,087096557;0,087308196;0,087501666;0,087666463;0,087808283;0,087941606;0,088077858;0,088218239;0,088354155;0,088472887;0,088564339;0,088625488;0,088660775;0,088678923;0,08868859;0,088695429;0,088701518;0,088706407;0,088708731;0,08870786;0,08870502;0,088702872;0,0887038;0,088708889;0,088718254;0,088731739;0,08874922;0,088770599;0,088795679;0,088824093;0,088855286;0,088888556;0,088923121;0,08895823;0,088993258;0,089027793;0,089061647;0,089094811;0,089127387;0,089159511;0,089191314;0,089222902;0,089254349;0,08928571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1987;11;0,049580412;0,052892536;0,055958651;0,058708705;0,06109433;0,063109736;0,064795763;0,06621994;0,067449968;0,068540172;0,069530778;0,070448545;0,071305563;0,072102821;0,072836843;0,07350264;0,074095448;0,074615374;0,075071077;0,075476336;0,07584308;0,076179051;0,076490648;0,076785811;0,077073557;0,077361183;0,077652077;0,077945444;0,078237243;0,078521723;0,078793799;0,079051868;0,079299208;0,079542723;0,079789949;0,08004616;0,080312737;0,080586992;0,080863054;0,081133362;0,081390786;0,081631046;0,081854049;0,082063045;0,082262381;0,082455597;0,082644693;0,082830274;0,083011847;0,08318778;0,083355113;0,083509995;0,083649599;0,083775155;0,083893863;0,084017099;0,084155122;0,084311768;0,084482749;0,084658782;0,084832288;0,085002873;0,085176087;0,085356652;0,085543124;0,085728098;0,085902666;0,086061647;0,086206376;0,086343817;0,086483653;0,086635734;0,086808164;0,087004788;0,087221931;0,087446746;0,087660597;0,087847631;0,088002781;0,088132432;0,088247848;0,088357584;0,088464198;0,088565849;0,088660008;0,088746181;0,088826186;0,088902664;0,088977542;0,089051614;0,089124985;0,089197417;0,089267957;0,089334152;0,089392046;0,089438231;0,089472761;0,08949944;0,089523262;0,089548188;0,089576662;0,089609985;0,08964869;0,08969273;0,089741543;0,089794113;0,089849064;0,089904842;0,089959965;0,090013288;0,090064163;0,090112449;0,090158383;0,090202392;0,090244946;0,090286458;0,090327249;0,090367553;0,09040753;0,090447283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
